tick,elapsed_s,red_score,blue_score,red_kills,blue_kills,red_deaths,blue_deaths,red_dmg_dealt,blue_dmg_dealt,red_dmg_taken,blue_dmg_taken,red_cp_points,blue_cp_points
1.0,0.5971685000113212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.6187354999710806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,42.40647310001077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,43.38846719998401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
